,price,profit,total_cost,price_per_item,profit_per_item,item_order,effects
0,64.4000015258789,30.400001525878906,34.0,64.4000015258789,30.400001525878906,Mouthwash,"ANTI_GRAVITY, BALDING"
1,64.4000015258789,27.400001525878906,37.0,64.4000015258789,27.400001525878906,Megabean,"FOGGY, GLOWING"
2,58.099998474121094,23.099998474121094,35.0,58.099998474121094,23.099998474121094,Flu-meds,"BRIGHT_EYED, SEDATING"
3,84.0,45.0,39.0,42.0,22.5,Cuke -> Megabean,"CYCLOPEAN, FOGGY, GLOWING"
4,55.30000305175781,22.300003051757812,33.0,55.30000305175781,22.300003051757812,Paracetamol,"SLIPPERY, SNEAKY"
5,60.20000076293945,22.200000762939453,38.0,60.20000076293945,22.200000762939453,Iodine,"BALDING, JENNERISING"
6,80.5,42.5,38.0,40.25,21.25,Mouthwash -> Viagra,"ANTI_GRAVITY, BALDING, TROPIC_THUNDER"
7,54.60000228881836,20.60000228881836,34.0,54.60000228881836,20.60000228881836,Viagra,"CALMING, TROPIC_THUNDER"
8,79.0999984741211,40.099998474121094,39.0,39.54999923706055,20.049999237060547,Megabean -> Cuke,"CYCLOPEAN, ENERGIZING, GLOWING"
9,82.60000610351562,39.600006103515625,43.0,41.30000305175781,19.800003051757812,Horse semen -> Mouthwash,"ANTI_GRAVITY, BALDING, LONG_FACED"
10,80.5,39.5,41.0,40.25,19.75,Megabean -> Viagra,"FOGGY, GLOWING, TROPIC_THUNDER"
11,100.10000610351562,57.100006103515625,43.0,33.366668701171875,19.033335367838543,Cuke -> Megabean -> Viagra,"CYCLOPEAN, FOGGY, GLOWING, TROPIC_THUNDER"
12,128.10000610351562,76.10000610351562,52.0,32.025001525878906,19.025001525878906,Gasoline -> Cuke -> Battery -> Megabean,"BRIGHT_EYED, CALORIE_DENSE, CYCLOPEAN, FOGGY, GLOWING, ZOMBIFYING"
