,price,profit,total_cost,price_per_item,profit_per_item,item_order,effects
0,106.4000015258789,9.400001525878906,97.0,106.4000015258789,9.400001525878906,Horse semen,LONG_FACED
1,102.20000457763672,10.200004577636719,92.0,102.20000457763672,10.200004577636719,Viagra,TROPIC_THUNDER
2,100.80000305175781,3.8000030517578125,97.0,100.80000305175781,3.8000030517578125,Addy,THOUGHT_PROVOKING
3,99.39999389648438,3.399993896484375,96.0,99.39999389648438,3.399993896484375,Iodine,JENNERISING
4,98.0,2.0,96.0,98.0,2.0,Battery,BRIGHT_EYED
5,96.5999984741211,1.5999984741210938,95.0,96.5999984741211,1.5999984741210938,Chili,SPICY
6,95.20000457763672,0.20000457763671875,95.0,95.20000457763672,0.20000457763671875,Megabean,FOGGY
7,93.80000305175781,-0.1999969482421875,94.0,93.80000305175781,-0.1999969482421875,Motor oil,SLIPPERY
8,92.39999389648438,-1.600006103515625,94.0,92.39999389648438,-1.600006103515625,Energy drink,ATHLETIC
9,91.0,-1.0,92.0,91.0,-1.0,Mouthwash,BALDING
10,88.19999694824219,-4.8000030517578125,93.0,88.19999694824219,-4.8000030517578125,Flu-meds,SEDATING
11,86.80000305175781,-4.1999969482421875,91.0,86.80000305175781,-4.1999969482421875,Paracetamol,SNEAKY
12,85.4000015258789,-4.599998474121094,90.0,85.4000015258789,-4.599998474121094,Cuke,ENERGIZING
13,84.0,-6.0,90.0,84.0,-6.0,Banana,GINGERITIS
14,141.39999389648438,35.399993896484375,106.0,70.69999694824219,17.699996948242188,Addy -> Horse semen,"ELECTRIFYING, LONG_FACED"
15,70.0,-23.0,93.0,70.0,-23.0,Gasoline,TOXIC
16,70.0,-21.0,91.0,70.0,-21.0,Donut,EXPLOSIVE
17,138.60000610351562,37.600006103515625,101.0,69.30000305175781,18.800003051757812,Horse semen -> Viagra,"LONG_FACED, TROPIC_THUNDER"
18,135.8000030517578,29.800003051757812,106.0,67.9000015258789,14.900001525878906,Horse semen -> Addy,"ELECTRIFYING, THOUGHT_PROVOKING"
