,price,profit,total_cost,price_per_item,profit_per_item,item_order,effects
0,67.20000457763672,20.20000457763672,47.0,67.20000457763672,20.20000457763672,Megabean,"CYCLOPEAN, FOGGY"
1,83.30000305175781,32.30000305175781,51.0,41.650001525878906,16.150001525878906,Megabean -> Viagra,"CYCLOPEAN, FOGGY, TROPIC_THUNDER"
2,57.39999771118164,15.39999771118164,42.0,57.39999771118164,15.39999771118164,Banana,"GINGERITIS, THOUGHT_PROVOKING"
3,58.80000305175781,14.800003051757812,44.0,58.80000305175781,14.800003051757812,Viagra,"ENERGIZING, TROPIC_THUNDER"
4,85.4000015258789,29.400001525878906,56.0,42.70000076293945,14.700000762939453,Megabean -> Horse semen,"CYCLOPEAN, FOGGY, LONG_FACED"
5,114.0999984741211,56.099998474121094,58.0,28.524999618530273,14.024999618530273,Gasoline -> Cuke -> Viagra -> Megabean,"BRIGHT_EYED, CYCLOPEAN, FOGGY, GLOWING, TROPIC_THUNDER"
6,100.79999542236328,41.79999542236328,59.0,33.599998474121094,13.933331807454428,Banana -> Horse semen -> Iodine,"ELECTRIFYING, JENNERISING, LONG_FACED, THOUGHT_PROVOKING"
7,134.39999389648438,69.39999389648438,65.0,26.879998779296876,13.879998779296875,Paracetamol -> Gasoline -> Cuke -> Battery -> Megabean,"BRIGHT_EYED, CYCLOPEAN, FOGGY, GLOWING, TROPIC_THUNDER, ZOMBIFYING"
8,101.5,41.5,60.0,33.833333333333336,13.833333333333334,Megabean -> Horse semen -> Viagra,"CYCLOPEAN, FOGGY, LONG_FACED, TROPIC_THUNDER"
9,73.5,27.5,46.0,36.75,13.75,Banana -> Viagra,"GINGERITIS, THOUGHT_PROVOKING, TROPIC_THUNDER"
10,77.0,27.0,50.0,38.5,13.5,Donut -> Megabean,"CALORIE_DENSE, CYCLOPEAN, FOGGY"
11,116.89999389648438,53.899993896484375,63.0,29.224998474121094,13.474998474121094,Banana -> Horse semen -> Iodine -> Viagra,"ELECTRIFYING, JENNERISING, LONG_FACED, THOUGHT_PROVOKING, TROPIC_THUNDER"
12,153.3000030517578,80.30000305175781,73.0,25.5500005086263,13.383333841959635,Paracetamol -> Megabean -> Motor oil -> Cuke -> Battery -> Megabean,"ANTI_GRAVITY, BRIGHT_EYED, CYCLOPEAN, FOGGY, GLOWING, TROPIC_THUNDER, ZOMBIFYING"
13,77.70000457763672,26.70000457763672,51.0,38.85000228881836,13.35000228881836,Mouthwash -> Megabean,"BALDING, CYCLOPEAN, FOGGY"
14,80.5,26.5,54.0,40.25,13.25,Megabean -> Chili,"CYCLOPEAN, FOGGY, SPICY"
15,141.39999389648438,79.39999389648438,62.0,23.566665649414062,13.233332316080729,Paracetamol -> Banana -> Gasoline -> Cuke -> Banana -> Battery,"ANTI_GRAVITY, BRIGHT_EYED, GINGERITIS, JENNERISING, THOUGHT_PROVOKING, TROPIC_THUNDER, ZOMBIFYING"
